Time_hours,Power_kW
27.75,50
27.833333333333332,50
27.916666666666668,50
28.0,50
28.083333333333332,50
28.166666666666668,50
28.25,50
28.333333333333332,50
28.416666666666668,50
28.5,50
28.583333333333332,50
28.666666666666668,50
28.75,50
28.833333333333332,50
28.916666666666668,50
29.0,50
29.083333333333332,50
29.166666666666668,50
29.25,50
29.333333333333332,50
29.416666666666668,50
29.5,50
29.583333333333332,50
29.666666666666668,50
29.75,50
29.833333333333332,50
29.916666666666668,50
30.0,50
30.083333333333332,50
30.166666666666668,50
30.25,50
30.333333333333332,50
30.416666666666668,50
30.5,50
30.583333333333332,50
30.666666666666668,50
30.75,50
30.833333333333332,50
30.916666666666668,50
31.0,50
31.083333333333332,50
31.166666666666668,50
31.25,50
31.333333333333332,50
31.416666666666668,50
31.5,50
31.583333333333332,50
31.666666666666668,50
31.75,50
31.833333333333332,50
31.916666666666668,50
32.0,50
32.083333333333336,50
32.166666666666664,50
32.25,50
32.333333333333336,50
32.416666666666664,50
32.5,50
32.583333333333336,50
32.666666666666664,50
32.75,50
32.833333333333336,50
32.916666666666664,50
33.0,50
33.083333333333336,50
33.166666666666664,50
33.25,50
33.333333333333336,50
33.416666666666664,50
33.5,50
33.583333333333336,50
33.666666666666664,50
33.75,50
33.833333333333336,50
33.916666666666664,50
34.0,50
34.083333333333336,50
34.166666666666664,50
34.25,50
34.333333333333336,50
34.416666666666664,50
34.5,50
34.583333333333336,50
34.666666666666664,50
34.75,50
34.833333333333336,50
34.916666666666664,50
35.0,50
35.083333333333336,50
35.166666666666664,50
35.25,50
35.333333333333336,50
35.416666666666664,50
35.5,50
35.583333333333336,50
35.666666666666664,50
35.75,50
35.833333333333336,50
35.916666666666664,50
36.0,50
36.083333333333336,50
36.166666666666664,50
36.25,50
36.333333333333336,50
36.416666666666664,50
36.5,50
36.583333333333336,50
36.666666666666664,50
36.75,50
36.833333333333336,50
36.916666666666664,50
37.0,50
37.083333333333336,50
37.166666666666664,50
37.25,50
37.333333333333336,50
37.416666666666664,50
37.5,50
37.583333333333336,50
37.666666666666664,50
37.75,50
37.833333333333336,50
37.916666666666664,50
38.0,50
38.083333333333336,50
38.166666666666664,50
38.25,50
38.333333333333336,50
38.416666666666664,50
38.5,50
38.583333333333336,50
38.666666666666664,50
38.75,50
38.833333333333336,50
38.916666666666664,50
39.0,50
39.083333333333336,50
39.166666666666664,50
39.25,50
39.333333333333336,50
39.416666666666664,50
39.5,50
39.583333333333336,50
39.666666666666664,50
39.75,50
39.833333333333336,50
39.916666666666664,50
40.0,50
40.083333333333336,50
40.166666666666664,50
40.25,50
40.333333333333336,50
40.416666666666664,50
40.5,50
40.583333333333336,50
40.666666666666664,50
40.75,50
40.833333333333336,50
40.916666666666664,50
41.0,50
41.083333333333336,50
41.166666666666664,50
41.25,50
41.333333333333336,50
41.416666666666664,50
41.5,50
41.583333333333336,50
41.666666666666664,50
41.75,50
41.833333333333336,50
41.916666666666664,50
42.0,50
42.083333333333336,50
42.166666666666664,50
42.25,50
42.333333333333336,50
42.416666666666664,50
42.5,50
42.583333333333336,50
42.666666666666664,50
42.75,50
42.833333333333336,50
42.916666666666664,50
43.0,50
43.083333333333336,50
43.166666666666664,50
43.25,50
43.333333333333336,50
43.416666666666664,50
43.5,50
43.583333333333336,50
43.666666666666664,50
43.75,50
43.833333333333336,50
43.916666666666664,50
44.0,50
44.083333333333336,50
44.166666666666664,50
44.25,50
44.333333333333336,50
44.416666666666664,50
44.5,50
44.583333333333336,50
44.666666666666664,50
44.75,50
44.833333333333336,50
44.916666666666664,50
45.0,50
45.083333333333336,50
45.166666666666664,50
45.25,50
45.333333333333336,50
45.416666666666664,50
45.5,50
45.583333333333336,50
45.666666666666664,50
45.75,50
45.833333333333336,50
45.916666666666664,50
46.0,50
46.083333333333336,50
46.166666666666664,50
46.25,50
46.333333333333336,50
46.416666666666664,50
46.5,50
46.583333333333336,50
46.666666666666664,50
46.75,50
46.833333333333336,50
46.916666666666664,50
47.0,50
47.083333333333336,50
47.166666666666664,50
47.25,50
47.333333333333336,50
47.416666666666664,50
47.5,50
47.583333333333336,50
47.666666666666664,50
47.75,50
47.833333333333336,50
47.916666666666664,50
48.0,50
48.083333333333336,50
48.166666666666664,50
48.25,50
48.333333333333336,50
48.416666666666664,50
48.5,50
48.583333333333336,50
48.666666666666664,50
48.75,50
48.833333333333336,50
48.916666666666664,50
49.0,50
49.083333333333336,50
49.166666666666664,50
49.25,50
49.333333333333336,50
49.416666666666664,50
49.5,50
49.583333333333336,50
49.666666666666664,50
49.75,50
49.833333333333336,50
49.916666666666664,50
50.0,50
50.083333333333336,50
50.166666666666664,50
50.25,50
50.333333333333336,50
50.416666666666664,50
50.5,50
50.583333333333336,50
50.666666666666664,50
50.75,50
50.833333333333336,50
50.916666666666664,50
51.0,50
51.083333333333336,50
51.166666666666664,50
51.25,50
51.333333333333336,50
51.416666666666664,50
51.5,50
51.583333333333336,50
51.666666666666664,50
51.75,50
51.833333333333336,50
51.916666666666664,50
52.0,50
52.083333333333336,50
52.166666666666664,50
52.25,50
52.333333333333336,50
52.416666666666664,50
52.5,50
52.583333333333336,50
52.666666666666664,50
52.75,50
52.833333333333336,50
52.916666666666664,50
53.0,50
53.083333333333336,50
53.166666666666664,50
53.25,50
53.333333333333336,50
53.416666666666664,50
53.5,50
53.583333333333336,50
53.666666666666664,50
53.75,50
53.833333333333336,50
53.916666666666664,50
54.0,50
54.083333333333336,50
54.166666666666664,50
54.25,50
54.333333333333336,50
54.416666666666664,50
54.5,50
54.583333333333336,50
54.666666666666664,50
54.75,50
54.833333333333336,50
54.916666666666664,50
55.0,50
55.083333333333336,50
55.166666666666664,50
55.25,50
55.333333333333336,50
55.416666666666664,50
55.5,50
55.583333333333336,50
55.666666666666664,50
55.75,50
55.833333333333336,50
55.916666666666664,50
56.0,50
56.083333333333336,50
56.166666666666664,50
56.25,50
56.333333333333336,50
56.416666666666664,50
56.5,50
56.583333333333336,50
56.666666666666664,50
56.75,50
56.833333333333336,50
56.916666666666664,50
57.0,50
57.083333333333336,50
57.166666666666664,50
57.25,50
57.333333333333336,50
57.416666666666664,50
57.5,50
57.583333333333336,50
57.666666666666664,50
57.75,50
57.833333333333336,50
57.916666666666664,50
58.0,50
58.083333333333336,50
58.166666666666664,50
58.25,50
58.333333333333336,50
58.416666666666664,50
58.5,50
58.583333333333336,50
58.666666666666664,50
58.75,50
58.833333333333336,50
58.916666666666664,50
59.0,50
59.083333333333336,50
59.166666666666664,50
59.25,50
59.333333333333336,50
59.416666666666664,50
59.5,50
59.583333333333336,50
59.666666666666664,50
59.75,50
59.833333333333336,50
59.916666666666664,50
60.0,50
60.083333333333336,50
60.166666666666664,50
60.25,50
60.333333333333336,50
60.416666666666664,50
60.5,50
60.583333333333336,50
60.666666666666664,50
60.75,50
60.833333333333336,50
60.916666666666664,50
61.0,50
61.083333333333336,50
61.166666666666664,50
61.25,50
61.333333333333336,50
61.416666666666664,50
61.5,50
61.583333333333336,50
61.666666666666664,50
61.75,50
61.833333333333336,50
61.916666666666664,50
62.0,50
62.083333333333336,50
62.166666666666664,50
62.25,50
62.333333333333336,50
62.416666666666664,50
62.5,50
62.583333333333336,50
62.666666666666664,50
62.75,50
62.833333333333336,50
62.916666666666664,50
63.0,50
63.083333333333336,50
63.166666666666664,50
63.25,50
63.333333333333336,50
63.416666666666664,50
63.5,50
63.583333333333336,50
63.666666666666664,50
63.75,50
63.833333333333336,50
63.916666666666664,50
64.0,50
64.08333333333333,50
64.16666666666667,50
64.25,50
64.33333333333333,50
64.41666666666667,50
64.5,50
64.58333333333333,50
64.66666666666667,50
64.75,50
64.83333333333333,50
64.91666666666667,50
65.0,50
65.08333333333333,50
65.16666666666667,50
65.25,50
65.33333333333333,50
65.41666666666667,50
65.5,50
65.58333333333333,50
65.66666666666667,50
65.75,50
65.83333333333333,50
65.91666666666667,50
66.0,50
66.08333333333333,50
66.16666666666667,50
66.25,50
66.33333333333333,50
66.41666666666667,50
66.5,50
66.58333333333333,50
66.66666666666667,50
66.75,50
66.83333333333333,50
66.91666666666667,50
67.0,50
67.08333333333333,50
67.16666666666667,50
67.25,50
67.33333333333333,50
67.41666666666667,50
67.5,50
67.58333333333333,50
67.66666666666667,50
67.75,50
67.83333333333333,50
67.91666666666667,50
68.0,50
68.08333333333333,50
68.16666666666667,50
68.25,50
68.33333333333333,50
68.41666666666667,50
68.5,50
68.58333333333333,50
68.66666666666667,50
68.75,50
68.83333333333333,50
68.91666666666667,50
69.0,50
69.08333333333333,50
69.16666666666667,50
69.25,50
69.33333333333333,50
69.41666666666667,50
69.5,50
69.58333333333333,50
69.66666666666667,50
69.75,50
69.83333333333333,50
69.91666666666667,50
70.0,50
70.08333333333333,50
70.16666666666667,50
70.25,50
70.33333333333333,50
70.41666666666667,50
70.5,50
70.58333333333333,50
70.66666666666667,50
70.75,50
70.83333333333333,50
70.91666666666667,50
71.0,50
71.08333333333333,50
71.16666666666667,50
71.25,50
71.33333333333333,50
71.41666666666667,50
71.5,50
71.58333333333333,50
71.66666666666667,50
71.75,50
71.83333333333333,50
71.91666666666667,50
72.0,50
72.08333333333333,50
72.16666666666667,50
72.25,50
72.33333333333333,50
72.41666666666667,50
72.5,50
72.58333333333333,50
72.66666666666667,50
72.75,50
72.83333333333333,50
72.91666666666667,50
73.0,50
73.08333333333333,50
73.16666666666667,50
73.25,50
73.33333333333333,50
73.41666666666667,50
73.5,50
73.58333333333333,50
73.66666666666667,50
73.75,50
73.83333333333333,50
73.91666666666667,50
74.0,50
74.08333333333333,50
74.16666666666667,50
74.25,50
74.33333333333333,50
74.41666666666667,50
74.5,50
74.58333333333333,50
74.66666666666667,50
74.75,50
74.83333333333333,50
74.91666666666667,50
75.0,50
75.08333333333333,50
75.16666666666667,50
75.25,50
75.33333333333333,50
75.41666666666667,50
75.5,50
75.58333333333333,50
75.66666666666667,50
75.75,50
75.83333333333333,50
75.91666666666667,50
76.0,50
76.08333333333333,50
76.16666666666667,50
76.25,50
76.33333333333333,50
76.41666666666667,50
76.5,50
76.58333333333333,50
76.66666666666667,50
76.75,50
76.83333333333333,50
76.91666666666667,50
77.0,50
77.08333333333333,50
77.16666666666667,50
77.25,50
77.33333333333333,50
77.41666666666667,50
77.5,50
77.58333333333333,50
77.66666666666667,50
77.75,50
77.83333333333333,50
77.91666666666667,50
78.0,50
78.08333333333333,50
78.16666666666667,50
78.25,50
78.33333333333333,50
78.41666666666667,50
78.5,50
78.58333333333333,50
78.66666666666667,50
78.75,50
78.83333333333333,50
78.91666666666667,50
79.0,50
79.08333333333333,50
79.16666666666667,50
79.25,50
79.33333333333333,50
79.41666666666667,50
79.5,50
79.58333333333333,50
79.66666666666667,50
79.75,50
79.83333333333333,50
79.91666666666667,50
80.0,50
80.08333333333333,50
80.16666666666667,50
80.25,50
80.33333333333333,50
80.41666666666667,50
80.5,50
80.58333333333333,50
80.66666666666667,50
80.75,50
80.83333333333333,50
80.91666666666667,50
81.0,50
81.08333333333333,50
81.16666666666667,50
81.25,50
81.33333333333333,50
81.41666666666667,50
81.5,50
81.58333333333333,50
81.66666666666667,50
81.75,50
81.83333333333333,50
81.91666666666667,50
82.0,50
82.08333333333333,50
82.16666666666667,50
82.25,50
82.33333333333333,50
82.41666666666667,50
82.5,50
82.58333333333333,50
82.66666666666667,50
82.75,50
82.83333333333333,50
82.91666666666667,50
83.0,50
83.08333333333333,50
83.16666666666667,50
83.25,50
83.33333333333333,50
83.41666666666667,50
83.5,50
83.58333333333333,50
83.66666666666667,50
83.75,50
83.83333333333333,50
83.91666666666667,50
84.0,50
84.08333333333333,50
84.16666666666667,50
84.25,50
84.33333333333333,50
84.41666666666667,50
84.5,50
84.58333333333333,50
84.66666666666667,50
84.75,50
84.83333333333333,50
84.91666666666667,50
85.0,50
85.08333333333333,50
85.16666666666667,50
85.25,50
85.33333333333333,50
85.41666666666667,50
85.5,50
85.58333333333333,50
85.66666666666667,50
85.75,50
85.83333333333333,50
85.91666666666667,50
86.0,50
86.08333333333333,50
86.16666666666667,50
86.25,50
86.33333333333333,50
86.41666666666667,50
86.5,50
86.58333333333333,50
86.66666666666667,50
86.75,50
86.83333333333333,50
86.91666666666667,50
87.0,50
87.08333333333333,50
87.16666666666667,50
87.25,50
87.33333333333333,50
87.41666666666667,50
87.5,50
87.58333333333333,50
87.66666666666667,50
87.75,50
87.83333333333333,50
87.91666666666667,50
88.0,50
88.08333333333333,50
88.16666666666667,50
88.25,50
88.33333333333333,50
88.41666666666667,50
88.5,50
88.58333333333333,50
88.66666666666667,50
88.75,50
88.83333333333333,50
88.91666666666667,50
89.0,50
89.08333333333333,50
89.16666666666667,50
89.25,50
89.33333333333333,50
89.41666666666667,50
89.5,50
89.58333333333333,50
89.66666666666667,50
89.75,50
89.83333333333333,50
89.91666666666667,50
90.0,50
90.08333333333333,50
90.16666666666667,50
90.25,50
90.33333333333333,50
90.41666666666667,50
90.5,50
90.58333333333333,50
90.66666666666667,50
90.75,50
90.83333333333333,50
90.91666666666667,50
91.0,50
91.08333333333333,50
91.16666666666667,50
91.25,50
91.33333333333333,50
91.41666666666667,50
91.5,50
91.58333333333333,50
91.66666666666667,50
91.75,50
91.83333333333333,50
91.91666666666667,50
92.0,50
92.08333333333333,50
92.16666666666667,50
92.25,50
92.33333333333333,50
92.41666666666667,50
92.5,50
92.58333333333333,50
92.66666666666667,50
92.75,50
92.83333333333333,50
92.91666666666667,50
93.0,50
93.08333333333333,50
93.16666666666667,50
93.25,50
93.33333333333333,50
93.41666666666667,50
93.5,50
93.58333333333333,50
93.66666666666667,50
93.75,50
93.83333333333333,50
93.91666666666667,50
94.0,50
94.08333333333333,50
94.16666666666667,50
94.25,50
94.33333333333333,50
94.41666666666667,50
94.5,50
94.58333333333333,50
94.66666666666667,50
94.75,50
94.83333333333333,50
94.91666666666667,50
95.0,50
95.08333333333333,50
95.16666666666667,50
95.25,50
95.33333333333333,50
95.41666666666667,50
95.5,50
95.58333333333333,50
95.66666666666667,50
95.75,50
95.83333333333333,50
95.91666666666667,50
96.0,50
96.08333333333333,50
96.16666666666667,50
96.25,50
96.33333333333333,50
96.41666666666667,50
96.5,50
96.58333333333333,50
96.66666666666667,50
96.75,50
96.83333333333333,50
96.91666666666667,50
97.0,50
97.08333333333333,50
97.16666666666667,50
97.25,50
97.33333333333333,50
97.41666666666667,50
97.5,50
97.58333333333333,50
97.66666666666667,50
97.75,50
97.83333333333333,50
97.91666666666667,50
98.0,50
98.08333333333333,50
98.16666666666667,50
98.25,50
98.33333333333333,50
98.41666666666667,50
98.5,50
98.58333333333333,50
98.66666666666667,50
98.75,50
98.83333333333333,50
98.91666666666667,50
99.0,50
99.08333333333333,50
99.16666666666667,50
99.25,50
99.33333333333333,50
99.41666666666667,50
99.5,50
99.58333333333333,50
99.66666666666667,50
99.75,50
99.83333333333333,50
99.91666666666667,50
100.0,50
100.08333333333333,50
100.16666666666667,50
100.25,50
100.33333333333333,50
100.41666666666667,50
100.5,50
100.58333333333333,50
100.66666666666667,50
100.75,50
100.83333333333333,50
100.91666666666667,50
101.0,50
101.08333333333333,50
101.16666666666667,50
101.25,50
101.33333333333333,50
101.41666666666667,50
101.5,50
101.58333333333333,50
101.66666666666667,50
101.75,50
101.83333333333333,50
101.91666666666667,50
102.0,50
102.08333333333333,50
102.16666666666667,50
102.25,50
102.33333333333333,50
102.41666666666667,50
102.5,50
102.58333333333333,50
102.66666666666667,50
102.75,50
102.83333333333333,50
102.91666666666667,50
103.0,50
103.08333333333333,50
103.16666666666667,50
103.25,50
103.33333333333333,50
103.41666666666667,50
103.5,50
103.58333333333333,50
103.66666666666667,50
103.75,50
103.83333333333333,50
103.91666666666667,50
104.0,50
104.08333333333333,50
104.16666666666667,50
104.25,50
104.33333333333333,50
104.41666666666667,50
104.5,50
104.58333333333333,50
104.66666666666667,50
104.75,50
104.83333333333333,50
104.91666666666667,50
105.0,50
105.08333333333333,50
105.16666666666667,50
105.25,50
105.33333333333333,50
105.41666666666667,50
105.5,50
105.58333333333333,50
105.66666666666667,50
105.75,50
105.83333333333333,50
105.91666666666667,50
106.0,50
106.08333333333333,50
106.16666666666667,50
106.25,50
106.33333333333333,50
106.41666666666667,50
106.5,50
106.58333333333333,50
106.66666666666667,50
106.75,50
106.83333333333333,50
106.91666666666667,50
107.0,50
107.08333333333333,50
107.16666666666667,50
107.25,50
107.33333333333333,50
107.41666666666667,50
107.5,50
107.58333333333333,50
107.66666666666667,50
107.75,50
107.83333333333333,50
107.91666666666667,50
108.0,50
108.08333333333333,50
108.16666666666667,50
108.25,50
108.33333333333333,50
108.41666666666667,50
108.5,50
108.58333333333333,50
108.66666666666667,50
108.75,50
108.83333333333333,50
108.91666666666667,50
109.0,50
109.08333333333333,50
109.16666666666667,50
109.25,50
109.33333333333333,50
109.41666666666667,50
109.5,50
109.58333333333333,50
109.66666666666667,50
109.75,50
109.83333333333333,50
109.91666666666667,50
110.0,50
110.08333333333333,50
110.16666666666667,50
110.25,50
110.33333333333333,50
110.41666666666667,50
110.5,50
110.58333333333333,50
110.66666666666667,50
110.75,50
110.83333333333333,50
110.91666666666667,50
111.0,50
111.08333333333333,50
111.16666666666667,50
111.25,50
111.33333333333333,50
111.41666666666667,50
111.5,50
111.58333333333333,50
111.66666666666667,50
111.75,50
111.83333333333333,50
111.91666666666667,50
112.0,50
112.08333333333333,50
112.16666666666667,50
112.25,50
112.33333333333333,50
112.41666666666667,50
112.5,50
112.58333333333333,50
112.66666666666667,50
112.75,50
112.83333333333333,50
112.91666666666667,50
113.0,50
113.08333333333333,50
113.16666666666667,50
113.25,50
113.33333333333333,50
113.41666666666667,50
113.5,50
113.58333333333333,50
113.66666666666667,50
113.75,50
113.83333333333333,50
113.91666666666667,50
114.0,50
114.08333333333333,50
114.16666666666667,50
114.25,50
114.33333333333333,50
114.41666666666667,50
114.5,50
114.58333333333333,50
114.66666666666667,50
114.75,50
114.83333333333333,50
114.91666666666667,50
115.0,50
115.08333333333333,50
115.16666666666667,50
115.25,50
115.33333333333333,50
115.41666666666667,50
115.5,50
115.58333333333333,50
115.66666666666667,50
115.75,50
115.83333333333333,50
115.91666666666667,50
116.0,50
116.08333333333333,50
116.16666666666667,50
116.25,50
116.33333333333333,50
116.41666666666667,50
116.5,50
116.58333333333333,50
116.66666666666667,50
116.75,50
116.83333333333333,50
116.91666666666667,50
117.0,50
117.08333333333333,50
117.16666666666667,50
117.25,50
117.33333333333333,50
117.41666666666667,50
117.5,50
117.58333333333333,50
117.66666666666667,50
117.75,50
117.83333333333333,50
117.91666666666667,50
118.0,50
118.08333333333333,50
118.16666666666667,50
118.25,50
118.33333333333333,50
118.41666666666667,50
118.5,50
118.58333333333333,50
118.66666666666667,50
118.75,50
118.83333333333333,50
118.91666666666667,50
119.0,50
119.08333333333333,50
119.16666666666667,50
119.25,50
119.33333333333333,50
119.41666666666667,50
119.5,50
119.58333333333333,50
119.66666666666667,50
119.75,50
119.83333333333333,50
119.91666666666667,50
120.0,50
120.08333333333333,50
120.16666666666667,50
120.25,50
120.33333333333333,50
120.41666666666667,50
120.5,50
120.58333333333333,50
120.66666666666667,50
120.75,50
120.83333333333333,50
120.91666666666667,50
121.0,50
121.08333333333333,50
121.16666666666667,50
121.25,50
121.33333333333333,50
121.41666666666667,50
121.5,50
121.58333333333333,50
121.66666666666667,50
121.75,50
121.83333333333333,50
121.91666666666667,50
122.0,50
122.08333333333333,50
122.16666666666667,50
122.25,50
122.33333333333333,50
122.41666666666667,50
122.5,50
122.58333333333333,50
122.66666666666667,50
122.75,50
122.83333333333333,50
122.91666666666667,50
123.0,50
123.08333333333333,50
123.16666666666667,50
123.25,50
123.33333333333333,50
123.41666666666667,50
123.5,50
123.58333333333333,50
123.66666666666667,50
123.75,50
123.83333333333333,50
123.91666666666667,50
124.0,50
124.08333333333333,50
124.16666666666667,50
124.25,50
124.33333333333333,50
124.41666666666667,50
124.5,50
124.58333333333333,50
124.66666666666667,50
124.75,50
124.83333333333333,50
124.91666666666667,50
125.0,50
125.08333333333333,50
125.16666666666667,50
125.25,50
125.33333333333333,50
125.41666666666667,50
125.5,50
125.58333333333333,50
125.66666666666667,50
125.75,50
125.83333333333333,50
125.91666666666667,50
126.0,50
126.08333333333333,50
126.16666666666667,50
126.25,50
126.33333333333333,50
126.41666666666667,50
126.5,50
126.58333333333333,50
126.66666666666667,50
126.75,50
126.83333333333333,50
126.91666666666667,50
127.0,50
127.08333333333333,50
127.16666666666667,50
127.25,50
127.33333333333333,50
127.41666666666667,50
127.5,50
127.58333333333333,50
127.66666666666667,50
127.75,50
127.83333333333333,50
127.91666666666667,50
128.0,50
128.08333333333334,50
128.16666666666666,50
128.25,50
128.33333333333334,50
128.41666666666666,50
128.5,50
128.58333333333334,50
128.66666666666666,50
128.75,50
128.83333333333334,50
128.91666666666666,50
129.0,50
129.08333333333334,50
129.16666666666666,50
129.25,50
129.33333333333334,50
129.41666666666666,50
129.5,50
129.58333333333334,50
129.66666666666666,50
129.75,50
129.83333333333334,50
129.91666666666666,50
130.0,50
130.08333333333334,50
130.16666666666666,50
130.25,50
130.33333333333334,50
130.41666666666666,50
130.5,50
130.58333333333334,50
130.66666666666666,50
130.75,50
130.83333333333334,50
130.91666666666666,50
131.0,50
131.08333333333334,50
131.16666666666666,50
131.25,50
131.33333333333334,50
131.41666666666666,50
131.5,50
131.58333333333334,50
131.66666666666666,50
131.75,50
131.83333333333334,50
131.91666666666666,50
132.0,50
132.08333333333334,50
132.16666666666666,50
132.25,50
132.33333333333334,50
132.41666666666666,50
132.5,50
132.58333333333334,50
132.66666666666666,50
132.75,50
132.83333333333334,50
132.91666666666666,50
133.0,50
133.08333333333334,50
133.16666666666666,50
133.25,50
133.33333333333334,50
133.41666666666666,50
133.5,50
133.58333333333334,50
133.66666666666666,50
133.75,50
133.83333333333334,50
133.91666666666666,50
134.0,50
